College Code,College Name ,Location,District,College Type,College Course,GM,GMK,GMR
E023,P E S College of Engineering,Mandya Area ,Mandya,Private ,ELECTRONICS AND COMMUNICATION ENGG,29547,31721,32818
E023,P E S College of Engineering,Mandya Area ,Mandya,Private ,MECHANICAL ENGINEERING,89263,90584,111926
E024,Malnad College of Engineering,SALAGAME,Hasssan,Government ,CIVIL ENGINEERING,92741,96175,109255
E024,Malnad College of Engineering,SALAGAME,Hasssan,Government ,ELECTRICAL & ELECTRONICS ENGINEERING,54817,60932,65696
E024,Malnad College of Engineering,SALAGAME,Hasssan,Government ,ELECTRONICS AND COMMUNICATION ENGG,28718,29453,35012
E024,Malnad College of Engineering,SALAGAME,Hasssan,Government ,MECHANICAL ENGINEERING,108467,144774,131926
E028,Tontadarya College of Engineering,MUNDARAGI ROAD,Gadag,Private ,AGRICULTURE ENGINEERING,84181,--,86307
E028,Tontadarya College of Engineering,MUNDARAGI ROAD,Gadag,Private ,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,64856,66700,68425
E028,Tontadarya College of Engineering,MUNDARAGI ROAD,Gadag,Private ,CIVIL ENGINEERING,151533,--,168315
E028,Tontadarya College of Engineering,MUNDARAGI ROAD,Gadag,Private ,COMPUTER SCIENCE AND DESIGN,105427,110074,116271
E028,Tontadarya College of Engineering,MUNDARAGI ROAD,Gadag,Private ,COMPUTER SCIENCE AND ENGINEERING,60918,73895,76387
E028,Tontadarya College of Engineering,MUNDARAGI ROAD,Gadag,Private ,ELECTRICAL & ELECTRONICS ENGINEERING,128331,--,129544
E028,Tontadarya College of Engineering,MUNDARAGI ROAD,Gadag,Private ,ELECTRONICS AND COMMUNICATION ENGG,83700,94800,92319
E028,Tontadarya College of Engineering,MUNDARAGI ROAD,Gadag,Private ,MECHANICAL ENGINEERING,140418,--,149782
E029,Maratha Mandal Engineering College,HALBHAVI VILLAGE,Belgaum,Private ,COMPUTER SCIENCE AND ENGINEERING,66950,67284,75801
E029,Maratha Mandal Engineering College,HALBHAVI VILLAGE,Belgaum,Private ,ELECTRONICS AND COMMUNICATION ENGG,86495,--,88279
E029,Maratha Mandal Engineering College,HALBHAVI VILLAGE,Belgaum,Private ,MECHANICAL ENGINEERING,164243,--,194570
E029,Maratha Mandal Engineering College,HALBHAVI VILLAGE,Belgaum,Private ,ROBOTICS AND ARTIFICIAL INTELLIGENCE,81526,109204,86261
E031,B V V Sangha`s Basaveshwara Engineering College,NIJALINGAPPA ROAD,Bagalkot,Private ,CIVIL ENGINEERING,102352,112182,126468
E031,B V V Sangha`s Basaveshwara Engineering College,NIJALINGAPPA ROAD,Bagalkot,Private ,COMPUTER SCIENCE AND ENGINEERING,19827,20304,20563
E031,B V V Sangha`s Basaveshwara Engineering College,NIJALINGAPPA ROAD,Bagalkot,Private ,ELECTRICAL & ELECTRONICS ENGINEERING,45831,47987,55019
E031,B V V Sangha`s Basaveshwara Engineering College,NIJALINGAPPA ROAD,Bagalkot,Private ,ELECTRONICS AND COMMUNICATION ENGG,25225,26868,26230
E031,B V V Sangha`s Basaveshwara Engineering College,NIJALINGAPPA ROAD,Bagalkot,Private ,INDUSTRIAL & PRODUCTION ENGINEERING,136597,--,164159
E031,B V V Sangha`s Basaveshwara Engineering College,NIJALINGAPPA ROAD,Bagalkot,Private ,MECHANICAL ENGINEERING,125851,140380,149700
E032,R.T.E. Soceity's Rural Engineering,Hulkoti,Gadag,Private ,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,73283,--,81278
E032,R.T.E. Soceity's Rural Engineering,Hulkoti,Gadag,Private ,CIVIL ENGINEERING,156823,--,--
E032,R.T.E. Soceity's Rural Engineering,Hulkoti,Gadag,Private ,COMPUTER SCIENCE AND ENGINEERING,90186,91397,97890
E032,R.T.E. Soceity's Rural Engineering,Hulkoti,Gadag,Private ,ELECTRONICS AND COMMUNICATION ENGG,105670,--,105683
E032,R.T.E. Soceity's Rural Engineering,Hulkoti,Gadag,Private ,MECHANICAL ENGINEERING,159028,231149,222195
E032,R.T.E. Soceity's Rural Engineering,Hulkoti,Gadag,Private ,TEXTILES TECHNOLOGY,164480,200578,164886
E033,Sri Taralabalu Jagadguru Institute of Technology,Ranebennur P B ROAD,Haveri District,Private ,CIVIL ENGINEERING,182028,205938,192158
E033,Sri Taralabalu Jagadguru Institute of Technology,Ranebennur P B ROAD,Haveri District,Private ,COMPUTER SCIENCE AND ENGINEERING,79368,--,85317
E033,Sri Taralabalu Jagadguru Institute of Technology,Ranebennur P B ROAD,Haveri District,Private ,ELECTRICAL & ELECTRONICS ENGINEERING,114550,--,119242
E033,Sri Taralabalu Jagadguru Institute of Technology,Ranebennur P B ROAD,Haveri District,Private ,ELECTRONICS AND COMMUNICATION ENGG,106096,108309,106872
E033,Sri Taralabalu Jagadguru Institute of Technology,Ranebennur P B ROAD,Haveri District,Private ,INFORMATION SCIENCE AND ENGINEERING,97089,--,107096
E033,Sri Taralabalu Jagadguru Institute of Technology,Ranebennur P B ROAD,Haveri District,Private ,MECHANICAL ENGINEERING,175631,229081,225558
E034,SDM College of Engineering,DHAVALAGIRI,Dharwad,Private ,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,14657,--,16251
E034,SDM College of Engineering,DHAVALAGIRI,Dharwad,Private ,CHEMICAL ENGINEERING,40487,--,45963
E034,SDM College of Engineering,DHAVALAGIRI,Dharwad,Private ,CIVIL ENGINEERING,72356,117971,102008
E034,SDM College of Engineering,DHAVALAGIRI,Dharwad,Private ,COMPUTER SCIENCE AND ENGINEERING,13118,15091,15143
E034,SDM College of Engineering,DHAVALAGIRI,Dharwad,Private ,ELECTRICAL & ELECTRONICS ENGINEERING,26468,--,42127
E034,SDM College of Engineering,DHAVALAGIRI,Dharwad,Private ,ELECTRONICS AND COMMUNICATION ENGG,16402,18003,21226
E034,SDM College of Engineering,DHAVALAGIRI,Dharwad,Private ,INFORMATION SCIENCE AND ENGINEERING,15237,16007,18014
E034,SDM College of Engineering,DHAVALAGIRI,Dharwad,Private ,MECHANICAL ENGINEERING,69873,82861,105911
E035,Anjuman Institute of Technology & Management,ANJUMANABAD,Bhatkal,Private ,CIVIL ENGINEERING,197927,--,234177
E035,Anjuman Institute of Technology & Management,ANJUMANABAD,Bhatkal,Private ,COMPUTER SCIENCE AND ENGG(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),112154,117791,130678
E035,Anjuman Institute of Technology & Management,ANJUMANABAD,Bhatkal,Private ,COMPUTER SCIENCE AND ENGINEERING,106073,111027,114061
E035,Anjuman Institute of Technology & Management,ANJUMANABAD,Bhatkal,Private ,COMPUTER SCIENCE AND ENGINEERING(DATA SCIENCE),127589,--,143174
E035,Anjuman Institute of Technology & Management,ANJUMANABAD,Bhatkal,Private ,ELECTRICAL & ELECTRONICS ENGINEERING,143423,160938,156045
E035,Anjuman Institute of Technology & Management,ANJUMANABAD,Bhatkal,Private ,ELECTRONICS AND COMMUNICATION ENGG,120727,123577,125006
E035,Anjuman Institute of Technology & Management,ANJUMANABAD,Bhatkal,Private ,MECHANICAL ENGINEERING,189559,--,234166
E035,Anjuman Institute of Technology & Management,ANJUMANABAD,Bhatkal,Private ,ROBOTICS AND ARTIFICIAL INTELLIGENCE,128568,--,141040
E036,K L E Technological Univeristy,UDYAMBAGH,Belgaum,Private ,BIO-MEDICAL ENGINEERING,45761,--,61316
E036,K L E Technological Univeristy,UDYAMBAGH,Belgaum,Private ,CHEMICAL ENGINEERING,54140,64605,62541
E036,K L E Technological Univeristy,UDYAMBAGH,Belgaum,Private ,CIVIL ENGINEERING,88287,111062,102256
E036,K L E Technological Univeristy,UDYAMBAGH,Belgaum,Private ,COMPUTER SCIENCE AND ENGG (ARTIFICIAL INTELLIGENCE),19959,--,21574
E036,K L E Technological Univeristy,UDYAMBAGH,Belgaum,Private ,COMPUTER SCIENCE AND ENGINEERING,18233,18433,19278
E036,K L E Technological Univeristy,UDYAMBAGH,Belgaum,Private ,ELECTRICAL & ELECTRONICS ENGINEERING,33969,35388,39615
E036,K L E Technological Univeristy,UDYAMBAGH,Belgaum,Private ,ELECTRONICS AND COMMUNICATION ENGG,21967,22252,23735
E036,K L E Technological Univeristy,UDYAMBAGH,Belgaum,Private ,MECHANICAL ENGINEERING,76461,--,90338
E037,K.L.S. Gogte Institute of Technology,UDYAMBAGH Area ,Belgaum,Private ,AERONAUTICAL ENGINEERING,30146,37544,40765
E037,K.L.S. Gogte Institute of Technology,UDYAMBAGH Area ,Belgaum,Private ,CIVIL ENGINEERING,72051,90428,88235
E037,K.L.S. Gogte Institute of Technology,UDYAMBAGH Area ,Belgaum,Private ,COMMUNICATION DESIGN,83846,--,102091
E037,K.L.S. Gogte Institute of Technology,UDYAMBAGH Area ,Belgaum,Private ,COMPUTER SCIENCE AND ENGG(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),13810,--,14811
E037,K.L.S. Gogte Institute of Technology,UDYAMBAGH Area ,Belgaum,Private ,COMPUTER SCIENCE AND ENGINEERING,12936,13678,16431
E037,K.L.S. Gogte Institute of Technology,UDYAMBAGH Area ,Belgaum,Private ,ELECTRICAL & ELECTRONICS,26417,27116,26997
E037,K.L.S. Gogte Institute of Technology,UDYAMBAGH Area ,Belgaum,Private ,ELECTRONICS AND COMMUNICATION ENGG,17293,17505,21019
E037,K.L.S. Gogte Institute of Technology,UDYAMBAGH Area ,Belgaum,Private ,FASHION DESIGN,88830,--,137443
E037,K.L.S. Gogte Institute of Technology,UDYAMBAGH Area ,Belgaum,Private ,INDUSTRIAL DESIGN,105510,--,153214
E037,K.L.S. Gogte Institute of Technology,UDYAMBAGH Area ,Belgaum,Private ,LIFE STYLE AND ACCESSORY DESIGN,150585,--,160420
E037,K.L.S. Gogte Institute of Technology,UDYAMBAGH Area ,Belgaum,Private ,MECHANICAL ENGINEERING,62152,77160,79378
E038,BLDEA's VP. Dr.P.G. Hallakatti College of Engineering & Technology,ASHRAM ROAD,Bijapur,Private ,CIVIL ENGINEERING,109655,120212,132569
E038,BLDEA's VP. Dr.P.G. Hallakatti College of Engineering & Technology,ASHRAM ROAD,Bijapur,Private ,COMPUTER SCIENCE AND ENGG(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),39460,--,44911
E038,BLDEA's VP. Dr.P.G. Hallakatti College of Engineering & Technology,ASHRAM ROAD,Bijapur,Private ,COMPUTER SCIENCE AND ENGINEERING,34038,36120,42217
E038,BLDEA's VP. Dr.P.G. Hallakatti College of Engineering & Technology,ASHRAM ROAD,Bijapur,Private ,COMPUTER SCIENCE AND ENGINEERING(DATA SCIENCE),54700,55594,58561
E038,BLDEA's VP. Dr.P.G. Hallakatti College of Engineering & Technology,ASHRAM ROAD,Bijapur,Private ,ELECTRICAL & ELECTRONICS ENGINEERING,73876,80546,90085
E038,BLDEA's VP. Dr.P.G. Hallakatti College of Engineering & Technology,ASHRAM ROAD,Bijapur,Private ,ELECTRONICS AND COMMUNICATION ENGG,49891,50254,53975
E038,BLDEA's VP. Dr.P.G. Hallakatti College of Engineering & Technology,ASHRAM ROAD,Bijapur,Private ,INFORMATION SCIENCE AND ENGINEERING,50861,--,57257
E038,BLDEA's VP. Dr.P.G. Hallakatti College of Engineering & Technology,ASHRAM ROAD,Bijapur,Private ,MECHANICAL ENGINEERING,124261,--,159007
E040,Hira Sugar Institute of Technology,Nidasoshi,Belgaum,Private ,COMPUTER SCIENCE AND ENGINEERING,60132,60752,63275
E040,Hira Sugar Institute of Technology,Nidasoshi,Belgaum,Private ,ELECTRICAL & ELECTRONICS ENGINEERING,98402,--,111796
E040,Hira Sugar Institute of Technology,Nidasoshi,Belgaum,Private ,ELECTRONICS AND COMMUNICATION ENGG,78437,80146,81736
E040,Hira Sugar Institute of Technology,Nidasoshi,Belgaum,Private ,MECHANICAL ENGINEERING,152832,162050,162642
E041,P D A College of Engineering,AIWAN-E-SHAHI,Gulbarga,Private ,CIVIL ENGINEERING,83855,88504,123406
E041,P D A College of Engineering,AIWAN-E-SHAHI,Gulbarga,Private ,ELECTRICAL & ELECTRONICS ENGINEERING,55370,--,88924
E041,P D A College of Engineering,AIWAN-E-SHAHI,Gulbarga,Private ,ELECTRONICS AND COMMUNICATION ENGG,34741,--,38293
E041,P D A College of Engineering,AIWAN-E-SHAHI,Gulbarga,Private ,INDUSTRIAL & PRODUCTION ENGINEERING,127254,--,147383
E041,P D A College of Engineering,AIWAN-E-SHAHI,Gulbarga,Private ,MECHANICAL ENGINEERING,131213,161593,170362
E042,Khaja Bandanawaz University KBN University Street,Khaja Colony,Kalaburagi,Private ,AERONAUTICAL ENGINEERING,71175,--,--
E042,Khaja Bandanawaz University KBN University Street,Khaja Colony,Kalaburagi,Private ,CIVIL ENGINEERING,161179,202136,168123
E042,Khaja Bandanawaz University KBN University Street,Khaja Colony,Kalaburagi,Private ,COMPUTER SCIENCE AND ENGINEERING,53162,--,85047
E042,Khaja Bandanawaz University KBN University Street,Khaja Colony,Kalaburagi,Private ,ELECTRONICS AND COMMUNICATION ENGG,83632,--,--
E042,Khaja Bandanawaz University KBN University Street,Khaja Colony,Kalaburagi,Private ,MECHANICAL ENGINEERING,171477,--,227865
E043,Gurunanak Dev Engineering College,MAILOOR ROAD,Bidar,Private ,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,48798,--,59397
E043,Gurunanak Dev Engineering College,MAILOOR ROAD,Bidar,Private ,CIVIL ENGINEERING,157854,--,192273
E043,Gurunanak Dev Engineering College,MAILOOR ROAD,Bidar,Private ,COMPUTER SCIENCE AND ENGG(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),67002,--,--
E043,Gurunanak Dev Engineering College,MAILOOR ROAD,Bidar,Private ,COMPUTER SCIENCE AND ENGG(INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),95889,118317,--
E043,Gurunanak Dev Engineering College,MAILOOR ROAD,Bidar,Private ,COMPUTER SCIENCE AND ENGINEERING,42143,--,52438
E043,Gurunanak Dev Engineering College,MAILOOR ROAD,Bidar,Private ,COMPUTER SCIENCE AND ENGINEERING(DATA SCIENCE),76170,--,89929
E043,Gurunanak Dev Engineering College,MAILOOR ROAD,Bidar,Private ,ELECTRICAL & ELECTRONICS ENGINEERING,105250,--,130617
E043,Gurunanak Dev Engineering College,MAILOOR ROAD,Bidar,Private ,ELECTRONICS AND COMMUNICATION ENGG,97258,114357,117986
E043,Gurunanak Dev Engineering College,MAILOOR ROAD,Bidar,Private ,INFORMATION SCIENCE AND ENGINEERING,91176,--,--
E043,Gurunanak Dev Engineering College,MAILOOR ROAD,Bidar,Private ,MECHANICAL ENGINEERING,187358,--,--
E044,Bheemanna Khandre Institute of Technology,BHALKI-HUMNABAD ROAD,Bhalki,Private ,CHEMICAL ENGINEERING,57244,--,66386
E044,Bheemanna Khandre Institute of Technology,BHALKI-HUMNABAD ROAD,Bhalki,Private ,CIVIL ENGINEERING,160278,--,--
E044,Bheemanna Khandre Institute of Technology,BHALKI-HUMNABAD ROAD,Bhalki,Private ,COMPUTER SCIENCE AND ENGG(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),51430,--,54033
E044,Bheemanna Khandre Institute of Technology,BHALKI-HUMNABAD ROAD,Bhalki,Private ,COMPUTER SCIENCE AND ENGINEERING,60593,,80815
E044,Bheemanna Khandre Institute of Technology,BHALKI-HUMNABAD ROAD,Bhalki,Private ,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),100066,--,--
E044,Bheemanna Khandre Institute of Technology,BHALKI-HUMNABAD ROAD,Bhalki,Private ,COMPUTER SCIENCE AND ENGINEERING(DATA SCIENCE),85367,--,--
E044,Bheemanna Khandre Institute of Technology,BHALKI-HUMNABAD ROAD,Bhalki,Private ,ELECTRONICS AND COMMUNICATION ENGG,95033,--,122799
E044,Bheemanna Khandre Institute of Technology,BHALKI-HUMNABAD ROAD,Bhalki,Private ,MECHANICAL ENGINEERING,173883,--,--
E045,Rao Bahadur Y.Mahabaleswarappa Engineering College,Bellary CONTONMENT,Bellary,Private ,CIVIL ENGINEERING,133078,--,153662
E045,Rao Bahadur Y.Mahabaleswarappa Engineering College,Bellary CONTONMENT,Bellary,Private ,COMPUTER SCIENCE AND ENGG(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),77878,--,91245
E045,Rao Bahadur Y.Mahabaleswarappa Engineering College,Bellary CONTONMENT,Bellary,Private ,COMPUTER SCIENCE AND ENGINEERING,66964,81297,82135
E045,Rao Bahadur Y.Mahabaleswarappa Engineering College,Bellary CONTONMENT,Bellary,Private ,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),84167,--,--
E045,Rao Bahadur Y.Mahabaleswarappa Engineering College,Bellary CONTONMENT,Bellary,Private ,COMPUTER SCIENCE AND ENGINEERING(DATA SCIENCE),91993,--,--
E045,Rao Bahadur Y.Mahabaleswarappa Engineering College,Bellary CONTONMENT,Bellary,Private ,ELECTRICAL & ELECTRONICS ENGINEERING,120164,130362,139071
E045,Rao Bahadur Y.Mahabaleswarappa Engineering College,Bellary CONTONMENT,Bellary,Private ,ELECTRONICS AND COMMUNICATION ENGG,99011,--,103286
E045,Rao Bahadur Y.Mahabaleswarappa Engineering College,Bellary CONTONMENT,Bellary,Private ,INFORMATION SCIENCE AND ENGINEERING,96200,104379,115482
E045,Rao Bahadur Y.Mahabaleswarappa Engineering College,Bellary CONTONMENT,Bellary,Private ,MECHANICAL ENGINEERING,206395,--,208470
E046,H K E's Society's Sir M Visvesvaraya College of Engineering, YERAMARUS CAMP,Raichur,Private ,CIVIL ENGINEERING,151073,--,--
E046,H K E's Society's Sir M Visvesvaraya College of Engineering, YERAMARUS CAMP,Raichur,Private ,COMPUTER SCIENCE AND ENGINEERING,49073,--,81840
E046,H K E's Society's Sir M Visvesvaraya College of Engineering, YERAMARUS CAMP,Raichur,Private ,ELECTRONICS AND COMMUNICATION ENGG,114134,--,114963
E046,H K E's Society's Sir M Visvesvaraya College of Engineering, YERAMARUS CAMP,Raichur,Private ,MECHANICAL ENGINEERING,217343,242252,241666
E047,Malnad College of Engineering, P.B. NO. 21 Road,Hasssan,Government ,CIVIL ENGINEERING,120838,143388,143454
E047,Malnad College of Engineering, P.B. NO. 21 Road,Hasssan,Government ,COMPUTER SCIENCE AND BUSINESS SYSTEMS,38168,--,44862
E047,Malnad College of Engineering, P.B. NO. 21 Road,Hasssan,Government ,COMPUTER SCIENCE AND ENGG(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),26306,39771,28344
E047,Malnad College of Engineering, P.B. NO. 21 Road,Hasssan,Government ,COMPUTER SCIENCE AND ENGINEERING,30004,38352,32447
E047,Malnad College of Engineering, P.B. NO. 21 Road,Hasssan,Government ,ELECTRICAL & ELECTRONICS ENGINEERING,61895,--,73591
E047,Malnad College of Engineering, P.B. NO. 21 Road,Hasssan,Government ,ELECTRONICS ENGINEERING(VLSI DESIGN &TECHNOLOGY),60375,81906,68946
E047,Malnad College of Engineering, P.B. NO. 21 Road,Hasssan,Government ,ELECTRONICS AND COMMUNICATION ENGG,35114,--,38435
E047,Malnad College of Engineering, P.B. NO. 21 Road,Hasssan,Government ,ROBOTICS AND ARTIFICIAL INTELLIGENCE,41398,--,45536
E048,B M S College of Engineering,BULL TEMPLE ROAD,Bangalore,Private ,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2442,7908,4903
E048,B M S College of Engineering,BULL TEMPLE ROAD,Bangalore,Private ,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,2786,8328,4859
E048,B M S College of Engineering,BULL TEMPLE ROAD,Bangalore,Private ,BIO-TECHNOLOGY,8819,42185,32519
E048,B M S College of Engineering,BULL TEMPLE ROAD,Bangalore,Private ,CHEMICAL ENGINEERING,14050,31109,18841
E048,B M S College of Engineering,BULL TEMPLE ROAD,Bangalore,Private ,CIVIL ENGINEERING,28607,--,37026
E048,B M S College of Engineering,BULL TEMPLE ROAD,Bangalore,Private ,COMPUTER SCIENCE AND BUSINESS SYSTEMS,2868,12282,5620
E048,B M S College of Engineering,BULL TEMPLE ROAD,Bangalore,Private ,COMPUTER SCIENCE AND ENGG(INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),2639,--,6242
E048,B M S College of Engineering,BULL TEMPLE ROAD,Bangalore,Private ,COMPUTER SCIENCE AND ENGINEERING,2246,7051,4016
E048,B M S College of Engineering,BULL TEMPLE ROAD,Bangalore,Private ,COMPUTER SCIENCE AND ENGINEERING(DATA SCIENCE),2497,--,4602
E048,B M S College of Engineering,BULL TEMPLE ROAD,Bangalore,Private ,ELECTRONICS AND COMMUNICATION ENGG,3070,10587,7493
E048,B M S College of Engineering,BULL TEMPLE ROAD,Bangalore,Private ,MECHANICAL ENGINEERING,8572,51494,21879
E049,B V V Sangha`s Basaveshwara Engineering College, NIJALINGAPPA,Bagalkot,Private ,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,27610,30996,30179
E049,B V V Sangha`s Basaveshwara Engineering College, NIJALINGAPPA,Bagalkot,Private ,AUTOMOBILE ENGINEERING,109174,--,152249
E049,B V V Sangha`s Basaveshwara Engineering College, NIJALINGAPPA,Bagalkot,Private ,BIO-TECHNOLOGY,56282,--,67606
E049,B V V Sangha`s Basaveshwara Engineering College, NIJALINGAPPA,Bagalkot,Private ,CIVIL ENGINEERING,115670,--,120002
E049,B V V Sangha`s Basaveshwara Engineering College, NIJALINGAPPA,Bagalkot,Private ,COMPUTER SCIENCE AND ENGINEERING,24727,27537,26360
E049,B V V Sangha`s Basaveshwara Engineering College, NIJALINGAPPA,Bagalkot,Private ,ELECTRONICS & COMPUTER ENGINEERING,49302,--,49843
E049,B V V Sangha`s Basaveshwara Engineering College, NIJALINGAPPA,Bagalkot,Private ,ELECTRONICS AND COMMUNICATION ENGG,33600,34018,34480
E049,B V V Sangha`s Basaveshwara Engineering College, NIJALINGAPPA,Bagalkot,Private ,INFORMATION SCIENCE AND ENGINEERING,36219,38759,39837
E054,K V G College of Engineering,Sullia,Kurunjibhag,Private ,CIVIL ENGINEERING,174863,213441,185443
E054,K V G College of Engineering,Sullia,Kurunjibhag,Private ,COMPUTER SCIENCE AND ENGG(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),102704,103576,121772
E054,K V G College of Engineering,Sullia,Kurunjibhag,Private ,COMPUTER SCIENCE AND ENGINEERING,102955,106394,110565
E054,K V G College of Engineering,Sullia,Kurunjibhag,Private ,ELECTRONICS AND COMMUNICATION ENGG,117089,--,124875
E055,P A College of Engineering,Bantwala,Mangalore,Private ,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,62798,--,70686
E055,P A College of Engineering,Bantwala,Mangalore,Private ,BIO-TECHNOLOGY,70080,152373,83812
E055,P A College of Engineering,Bantwala,Mangalore,Private ,CIVIL ENGINEERING,156643,--,161450
E055,P A College of Engineering,Bantwala,Mangalore,Private ,COMPUTER SCIENCE AND ENGG(INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),96655,--,101831
